product_code,YEAR,num_complaints,num_recalls,recalls_next_year,recalls_next_2_year
OHY,2020,2,0,0,1
PEC,2020,1,0,0,
PQA,2020,2,0,0,0
PLC,2020,1,0,0,
KSE,2020,2,0,,
OXC,2020,4,0,0,0
ONT,2020,1,0,,
HGY,2020,2,0,0,0
HXI,2020,5,0,0,0
QHZ,2020,1,0,0,0
PBN,2020,3,0,0,0
PWZ,2020,2,0,,
NVN,2020,16344,0,0,0
FHW,2020,3530,1,1,0
LWS,2020,16696,8,5,7
NBW,2020,10560,1,4,1
LFL,2020,2908,0,4,0
JCX,2020,89,1,0,0
LFR,2020,130,0,2,0
GKT,2020,560,0,1,0
LYJ,2020,1672,3,1,0
KDJ,2020,2838,1,4,17
NIO,2020,406,0,0,0
EFT,2020,67,0,0,2
MJO,2020,345,0,1,1
NYU,2020,4,0,0,0
FZY,2020,79,0,0,0
FNM,2020,58,0,1,0
KNX,2020,213,0,0,0
DQO,2020,311,6,5,3
PCD,2020,9,0,0,0
ILS,2020,31,1,1,0
OYF,2020,1,0,,
GCA,2020,20,0,0,0
HWX,2020,85,0,0,0
FSA,2020,277,3,11,3
PNO,2020,120,0,0,0
HIG,2020,31,0,1,0
OMD,2020,81,0,0,0
OBR,2020,14,0,0,0
LKG,2020,3,0,0,0
NZU,2020,153,0,0,0
ONB,2020,440,4,11,4
JDQ,2020,123,0,0,0
QFG,2020,29937,0,0,1
PTD,2020,18,0,0,0
EJL,2020,7,6,0,0
HNQ,2020,5,0,0,1
NRU,2020,10,0,0,0
HHE,2020,219,0,0,0
BTA,2020,10,1,1,0
OFT,2020,14,0,0,2
KYX,2020,29,0,0,8
KQT,2020,16,0,0,0
MDP,2020,8,0,0,0
OEQ,2020,63,12,1,7
ILY,2020,4,0,0,4
PCC,2020,1,0,0,0
MCY,2020,9,0,0,3
GAG,2020,47,0,0,1
OLI,2020,2,0,0,0
HXG,2020,8,0,0,0
GBW,2020,3,0,0,0
ORZ,2020,4,0,0,1
NDQ,2020,4,0,0,
QJR,2020,1631,5,18,11
QKR,2020,62,1,0,0
ORD,2020,2,0,0,
FMP,2020,3,1,0,0
GYK,2020,1,0,0,0
QKP,2020,1370,1,25,18
GIO,2020,1,3,0,0
EKH,2020,1,0,0,
IZD,2020,1,2,0,0
JDN,2020,6,0,0,0
KJJ,2020,1,0,0,0
ONZ,2020,1,0,,
NUV,2020,1,0,,
MKW,2020,2,0,0,0
FPX,2020,9,0,0,
INB,2020,1,0,0,0
GDB,2020,1,0,,
KSG,2020,1,0,,
KEW,2020,14,0,0,0
PLS,2020,1,0,0,1
MBI,2020,1452,6,0,1
ERL,2020,2346,6,1,0
MOM,2020,691,0,0,0
DTK,2020,5356,0,0,2
KWI,2020,118,1,0,3
GAW,2020,1484,0,0,2
FST,2020,33,0,0,0
HHW,2020,398,0,1,1
HFG,2020,6,0,0,0
BZE,2020,123,0,0,0
FLL,2020,53,0,1,0
EYQ,2020,4,0,0,0
EGS,2020,190,0,0,0
FNL,2020,1079,5,6,5
NIG,2020,93,1,0,0
LRN,2020,68,0,0,0
PNR,2020,3,0,0,0
FKK,2020,4,0,0,0
GDF,2020,14,0,1,0
CCQ,2020,1,0,0,0
GBA,2020,13,0,0,0
KHS,2020,31,0,0,0
FSS,2020,9,0,0,0
NUC,2020,2,0,0,1
ISA,2020,6,1,0,0
MTF,2020,13,0,0,0
NDC,2020,10,0,0,1
PAO,2020,7,0,0,0
NWJ,2020,8,0,0,0
LNZ,2020,1,0,0,0
JFP,2020,6,0,0,0
NZA,2020,1,0,0,0
FWB,2020,13,0,0,0
KNL,2020,1,0,,
FHO,2020,5,0,0,0
KYR,2020,1,0,0,0
PKP,2020,1,0,0,0
KWB,2020,8,0,0,0
MSR,2020,1,0,0,
EXM,2020,1,0,0,0
CFL,2020,2,0,0,0
NJR,2020,1,0,0,1
KCJ,2020,1,0,0,0
GYB,2020,2,0,1,0
LCX,2020,3,0,0,4
JLB,2020,2,0,,
BTK,2020,2,0,0,
JKD,2020,1,1,1,0
PBF,2020,2,0,0,0
IWB,2020,1,0,1,0
EOX,2020,2,0,0,1
MAC,2020,1,0,0,0
GZX,2020,1,0,0,0
CCM,2020,2,0,0,
ECT,2020,1,0,,
CHN,2020,1,0,,
FOK,2020,1,0,0,0
LWE,2020,3,0,0,0
GZB,2020,457,0,0,0
NIM,2020,162,0,2,0
OGG,2020,92,0,0,0
DSQ,2020,14148,8,22,21
GEH,2020,277,50,0,0
GAR,2020,378,0,0,4
JOL,2020,186,0,0,0
MOZ,2020,436,0,0,0
LON,2020,218,8,2,15
MVR,2020,43,5,0,0
MNB,2020,195,0,0,0
GBM,2020,142,0,1,0
FQH,2020,390,0,0,1
ONU,2020,451,0,0,1
LTK,2020,5,0,0,0
PGQ,2020,26,0,0,0
HSN,2020,274,2,3,3
LGD,2020,87,0,1,0
HIF,2020,360,1,1,0
FDF,2020,686,3,2,1
GCI,2020,123,4,0,0
HQC,2020,1216,0,0,5
MRU,2020,132,0,0,1
PHX,2020,977,11,10,0
PDU,2020,125,3,0,0
LNR,2020,140,0,2,0
HXL,2020,8,0,1,0
GCY,2020,202,0,0,0
GES,2020,35,0,0,1
JEC,2020,6,1,0,0
MQC,2020,46,0,1,0
LMG,2020,170,0,0,0
FEG,2020,23,0,0,0
ILJ,2020,14,0,0,0
ORG,2020,20,0,0,0
JMT,2020,2,0,,
HHI,2020,3,0,0,0
OJA,2020,9,0,0,0
LYU,2020,8,0,6,0
PJO,2020,45,0,0,0
KCT,2020,66,0,1,18
BSS,2020,6,0,0,0
LPC,2020,7,0,0,2
MAD,2020,1,0,0,0
CBT,2020,10,0,0,1
ISY,2020,79,0,0,0
EZO,2020,1,0,0,0
KYG,2020,8,0,0,0
KHE,2020,1,1,0,0
JIY,2020,3,0,0,1
QCT,2020,3,0,0,0
OHI,2020,1,0,,
OGZ,2020,4,0,0,0
FIE,2020,3,0,0,0
PSY,2020,1,0,1,
DYT,2020,2,0,0,0
FPS,2020,2,0,,
CHJ,2020,4,0,,
FFO,2020,2,0,0,0
OFD,2020,1,0,0,2
KHJ,2020,1,0,0,0
HDP,2020,1,0,,
KFD,2020,1,0,,
EJG,2020,4,4,,
BSZ,2020,2645,7,5,10
FOZ,2020,3779,6,13,11
FAD,2020,350,3,1,9
LZO,2020,1947,5,8,6
OQY,2020,90,0,0,0
HWA,2020,1475,1,0,0
OAE,2020,739,1,6,3
DQA,2020,423,0,0,0
MMI,2020,381,2,3,3
LDF,2020,83,0,0,0
CAK,2020,180,0,0,0
LRC,2020,20,0,0,0
NHA,2020,456,30,5,0
MWJ,2020,12,3,0,0
GDH,2020,2,0,0,0
CFT,2020,20,0,0,1
HNF,2020,10,0,0,0
LXT,2020,32,0,0,1
OTO,2020,152,0,0,0
BSR,2020,5,0,0,0
FRO,2020,134,8,6,10
FSO,2020,7,0,2,5
JEA,2020,46,0,1,0
LFD,2020,34,0,1,0
HBF,2020,322,1,0,0
KPA,2020,420,2,2,2
NZG,2020,7,0,0,0
JDG,2020,1046,0,4,0
NZW,2020,3,0,0,1
OEZ,2020,64,2,3,28
PBL,2020,8,0,0,0
OYE,2020,173,0,0,0
CHH,2020,1,0,2,1
OIV,2020,1,0,0,0
IDO,2020,3,0,0,0
EYB,2020,13,0,0,1
DEH,2020,3,0,1,0
NBE,2020,27,0,0,0
NTW,2020,7,0,0,0
FTD,2020,101,0,0,0
ECI,2020,2,0,1,0
EXJ,2020,1,0,0,
EHZ,2020,1,0,0,0
DLJ,2020,1,0,0,0
HDF,2020,3,0,0,0
PEN,2020,4,4,5,0
FZE,2020,23,0,0,0
DDR,2020,2,0,0,0
LIO,2020,3,1,0,0
LPG,2020,1,0,0,0
LXM,2020,1,0,,
QJP,2020,16,0,0,0
KQS,2020,2,0,0,
GEL,2020,1,0,,
BTC,2020,2,0,0,0
FEC,2020,1,0,0,0
LYA,2020,6,0,0,1
BSK,2020,1,0,0,0
EFL,2020,1,0,,
KGT,2020,1,0,,
LZA,2020,4,1,0,0
GKN,2020,1,0,0,0
FRW,2020,1,0,0,0
MKJ,2020,15994,16,6,3
LZP,2020,131,0,0,0
OYC,2020,73951,0,0,5
GEY,2020,944,0,0,0
EZW,2020,4074,0,1,1
OLO,2020,2742,12,0,6
HWB,2020,302,0,0,0
DQX,2020,1526,1,0,35
NIU,2020,317,0,1,0
GAP,2020,423,1,0,1
GIM,2020,145,1,2,0
FDT,2020,815,0,4,4
BSB,2020,214,0,0,0
LWW,2020,2,0,0,0
MZO,2020,47,0,0,0
OQG,2020,177,0,0,0
OVB,2020,125,0,0,2
CEW,2020,50,1,0,2
MRM,2020,314,0,21,0
MCZ,2020,3,0,0,1
KOY,2020,6,0,0,0
DRE,2020,120,2,2,0
GZF,2020,104,6,0,0
EOB,2020,47,1,0,1
KPR,2020,19,8,8,3
NWB,2020,823,0,0,2
GEF,2020,19,0,0,0
LKF,2020,119,0,0,4
EZN,2020,40,0,0,0
GWQ,2020,30,1,0,0
OSR,2020,39,2,2,1
HXK,2020,12,1,0,0
OHV,2020,6,0,0,0
OWT,2020,45,0,0,0
HDY,2020,1,0,0,0
OFU,2020,6,0,0,0
HTF,2020,5,0,0,0
LZU,2020,1,0,0,0
HMX,2020,27,0,2,1
EHD,2020,4,0,0,0
KST,2020,2,0,0,0
KGE,2020,7,0,0,0
FFS,2020,56,0,0,0
PUP,2020,4,0,0,0
PPG,2020,1,0,0,0
EYC,2020,6,0,0,0
OHT,2020,2,0,0,0
FXR,2020,14,0,0,0
FCS,2020,8,0,0,0
QKO,2020,852,10,14,5
KYI,2020,8,0,0,
OAR,2020,5,2,0,0
NUH,2020,8,0,0,0
GJC,2020,2,0,0,0
MKB,2020,1,0,0,
OGR,2020,4,3,2,6
GFJ,2020,3,0,0,0
QAI,2020,1,0,0,0
PMX,2020,1,0,0,1
NEG,2020,2,0,0,0
JOQ,2020,1,0,0,0
CAP,2020,1,0,0,0
CBC,2020,1,0,,
LBS,2020,1,0,0,0
KTG,2020,1,0,,
PXJ,2020,3,0,0,
LRD,2020,1,0,0,
PLR,2020,2,0,0,0
QJI,2020,1,0,0,0
IYN,2020,66,9,13,10
FRN,2020,92927,43,15,6
HQL,2020,1970,2,0,2
POE,2020,344,0,0,0
OTD,2020,100,0,0,0
MHX,2020,1702,8,3,7
KOD,2020,1369,11,1,3
GCJ,2020,2598,2,3,7
ITI,2020,203,1,4,1
OZD,2020,341,0,1,0
GWM,2020,267,0,0,1
BTS,2020,91,0,0,0
GAL,2020,109,0,0,0
JQT,2020,11,0,0,0
KGX,2020,1290,0,0,2
NJK,2020,340,0,1,0
NIV,2020,54,0,0,0
MUZ,2020,74,0,0,0
QAD,2020,7,0,0,0
PFN,2020,66,0,0,0
KGN,2020,17,0,1,3
FDE,2020,12,3,0,9
BZD,2020,126,0,1,5
LYY,2020,1,1,0,0
OUB,2020,38,0,0,0
INO,2020,41,1,1,1
HAM,2020,3,0,0,0
FAS,2020,97,0,4,0
CAI,2020,71,0,0,1
MDI,2020,4,0,0,0
---,2020,4,0,0,0
OVO,2020,3,0,,
PNG,2020,15,0,0,0
EQL,2020,2,0,0,0
HCF,2020,27,1,0,0
OUH,2020,2,1,0,0
DSK,2020,29,0,0,0
KKX,2020,16,0,0,2
HOA,2020,6,0,0,
FSR,2020,13,0,0,0
LSR,2020,7,0,2,0
QHQ,2020,20,0,0,0
FMA,2020,3,0,0,0
ING,2020,7,0,0,0
CFG,2020,7,0,,
CDT,2020,2,0,0,2
GGW,2020,4,0,0,0
GEN,2020,6,0,0,0
KAL,2020,1,0,0,1
PNW,2020,33,0,0,0
KPQ,2020,1,0,,
HDT,2020,4,0,0,0
EGJ,2020,2,0,0,0
KTW,2020,60,0,0,0
MMY,2020,2,0,1,0
LRS,2020,6,0,0,14
JZW,2020,6,0,0,0
KLT,2020,1,0,0,0
NCP,2020,1,0,0,
JBP,2020,10,0,0,0
HOZ,2020,2,0,0,0
BXY,2020,1,0,0,0
OCE,2020,1,0,0,0
PNC,2020,5,0,0,
QJN,2020,2,0,0,
BZG,2020,1,0,0,0
OIB,2020,1,0,4,
KYN,2020,1,0,0,
FTZ,2020,1,0,0,
DQY,2020,2861,4,13,3
LZG,2020,31983,3,2,1
MQN,2020,86,0,0,0
MCX,2020,815,0,1,2
FMG,2020,283,5,0,12
CAH,2020,32,0,4,7
HXD,2020,114,0,0,0
JDH,2020,291,0,0,0
LWQ,2020,372,1,0,0
OUR,2020,145,0,0,0
MNI,2020,115,0,0,0
KOT,2020,90,0,0,0
MNH,2020,430,0,0,0
HNR,2020,134,0,0,0
DZL,2020,85,0,0,0
GDT,2020,231,0,0,0
CDZ,2020,12,0,0,1
DSY,2020,168,0,4,1
OIY,2020,119,0,0,1
BYJ,2020,37,0,0,4
OSH,2020,12,0,0,0
JOW,2020,50,0,2,0
MAV,2020,101,0,0,5
LRY,2020,86,0,0,0
FGB,2020,401,0,0,6
DXF,2020,54,3,0,0
PML,2020,27,0,0,0
MTJ,2020,16,0,0,0
MOF,2020,18,0,0,0
KYK,2020,1,0,,
MPO,2020,53,0,3,0
MFA,2020,76,0,0,0
BRY,2020,13,0,0,3
CAC,2020,108,0,0,0
EFW,2020,113,1,0,1
FCZ,2020,2,0,0,0
LWF,2020,6,0,0,0
FET,2020,3040,0,0,0
FPB,2020,18,0,1,0
EBI,2020,8,0,0,2
IPF,2020,13,0,0,0
OSI,2020,14,0,0,0
FXZ,2020,4,0,0,0
FFA,2020,14,0,0,0
JSM,2020,47,4,3,6
LOK,2020,10,0,0,0
OHM,2020,6,1,0,4
JDK,2020,4,0,0,0
PTI,2020,12,12,0,0
EJR,2020,3,0,0,0
BSF,2020,2,0,0,0
IXR,2020,11,0,0,0
ELW,2020,8,0,0,1
NGY,2020,9,2,0,0
HFW,2020,1,0,0,0
MVU,2020,10,3,6,5
OSV,2020,1,0,0,0
EMS,2020,1,0,0,0
FYC,2020,1,0,0,2
HLG,2020,1,0,0,0
QBN,2020,54,0,0,0
GCC,2020,3,0,0,0
EIL,2020,4,0,0,0
LHX,2020,2,0,0,0
DWX,2020,1,0,0,
GKG,2020,1,0,0,0
QFQ,2020,2,0,0,0
HAW,2020,3465,6,4,1
MWS,2020,43,0,1,0
MQP,2020,154,15,0,1
PJQ,2020,151,0,1,0
GJS,2020,1349,2,1,2
GDW,2020,12215,12,3,0
EZL,2020,710,11,4,0
JOH,2020,786,3,2,0
DXT,2020,93,1,2,0
JLW,2020,144,2,2,2
JWY,2020,20,0,1,31
QCD,2020,572,0,0,0
PNY,2020,165,0,0,0
FWW,2020,2,0,0,0
IRT,2020,114,0,0,3
LMF,2020,146,0,0,1
LLZ,2020,82,13,12,14
JOJ,2020,6,1,1,3
PZP,2020,85,0,1,0
EKS,2020,419,0,0,0
HDB,2020,24,0,0,0
MQV,2020,125,36,1,0
QHO,2020,9,0,0,0
NXA,2020,1,0,1,3
FAF,2020,8,0,0,0
LQR,2020,51,0,0,0
DXG,2020,49,3,0,0
MWI,2020,108,6,1,2
LJH,2020,23,0,0,1
HWN,2020,51,0,0,0
GDM,2020,2,0,0,0
HET,2020,49,0,0,1
LQE,2020,2,0,0,0
KGY,2020,14,0,0,0
NCO,2020,3,0,,
HSZ,2020,13,0,0,0
NLF,2020,2,0,0,0
DWZ,2020,5,0,0,0
JTQ,2020,2,0,0,0
ILO,2020,7,0,1,0
PDJ,2020,5,1,0,4
DCF,2020,2,0,0,0
NHJ,2020,3,0,0,2
GEC,2020,7,0,0,0
MMH,2020,3,0,0,0
JRO,2020,1,0,0,0
HJN,2020,1,0,0,0
LRG,2020,1,1,0,1
DML,2020,1,0,0,0
MOV,2020,2,0,0,0
CAO,2020,1,0,,
JXI,2020,5,1,0,0
LYZ,2020,1,0,0,0
ICL,2020,1,0,0,0
MIB,2020,1,0,0,0
PTJ,2020,2,0,0,
EZS,2020,1,0,,
FGH,2020,1,0,0,0
NVZ,2020,8268,9,3,0
OTM,2020,258,0,0,0
LCJ,2020,637,0,0,0
MIH,2020,3032,8,8,2
MBB,2020,373,0,0,1
EQJ,2020,99,0,1,0
GBX,2020,197,2,2,29
OJX,2020,2749,0,0,0
FFT,2020,762,0,2,0
HEB,2020,1695,0,0,0
MAF,2020,427,0,0,0
QCB,2020,1749,0,0,0
OZO,2020,76853,1,0,1
OOD,2020,70,0,0,0
NEW,2020,1002,0,0,2
NUJ,2020,59,0,0,0
MND,2020,341,1,0,0
JIL,2020,23,0,0,0
FDX,2020,13,0,1,2
MUE,2020,48,2,0,0
PNF,2020,6,0,0,0
MCN,2020,44,0,0,0
EMA,2020,5,1,0,1
HXP,2020,10,0,0,0
PCA,2020,1,0,0,
MQR,2020,46,0,0,0
MED,2020,32,0,0,2
HGI,2020,102,0,7,1
FFX,2020,20,0,0,0
FGA,2020,6,0,0,0
DRY,2020,35,1,0,0
EQN,2020,3,0,,
MUQ,2020,25,0,2,0
NTN,2020,56,0,0,0
OOK,2020,18,0,1,5
HGP,2020,25,0,0,1
LTJ,2020,4,0,0,0
KZL,2020,53,0,0,0
FAT,2020,2,0,0,0
DSA,2020,31,0,0,1
GFG,2020,52,0,0,0
EXB,2020,21,0,0,0
LEJ,2020,3,0,0,1
MNR,2020,5,0,1,0
OHD,2020,5,0,1,2
FWP,2020,6,0,0,0
OGH,2020,1,0,0,
PHP,2020,1,0,0,0
KRE,2020,4,0,0,0
GHC,2020,2,0,0,0
BYE,2020,5,0,0,0
DYN,2020,7,0,0,0
MLS,2020,3,1,5,3
BSJ,2020,1,0,0,0
MEF,2020,1,0,0,
HRZ,2020,1,0,0,0
NHX,2020,3,0,2,0
PBU,2020,1,0,,
EXF,2020,1,0,0,0
NMJ,2020,1,0,0,
FXY,2020,1,0,0,0
GAX,2020,7,1,0,0
PBX,2020,4,0,0,0
JTC,2020,2,0,0,0
BTG,2020,11,0,0,0
KFK,2020,1,0,0,
CGJ,2020,3,0,1,1
IDZ,2020,2,0,0,0
JGQ,2020,2,0,0,0
DPT,2020,3,0,0,0
OUO,2020,1,1,2,
JPK,2020,1,1,3,0
FCX,2020,1,0,1,0
BTL,2020,451,1,1,0
MAX,2020,637,22,6,3
HBE,2020,1018,0,1,1
LEI,2020,192,0,0,0
GBO,2020,125,0,0,0
OXO,2020,813,0,1,0
LJS,2020,2517,10,21,0
MVK,2020,11748,0,0,0
MLV,2020,406,0,9,2
DRT,2020,50,0,1,0
OLW,2020,15,0,0,0
LQY,2020,138,0,0,0
KYJ,2020,48,0,0,0
ESW,2020,155,0,0,0
HSX,2020,273,4,0,0
LCP,2020,13,3,0,1
OJU,2020,9,3,0,2
EIC,2020,35,0,0,1
CAT,2020,133,0,0,0
GBZ,2020,11,0,0,1
OZT,2020,11,0,0,0
ORQ,2020,1,0,0,0
PTS,2020,39,0,0,0
LLI,2020,16,0,0,1
JRJ,2020,1,0,0,0
LNX,2020,13,0,0,0
BZR,2020,15,0,0,0
DXX,2020,4,0,0,0
KQO,2020,21,4,1,0
ORY,2020,2,0,0,0
NAB,2020,11,1,0,0
MTG,2020,5,0,0,0
KXG,2020,158,1,1,3
MVF,2020,4,0,0,0
DIP,2020,17,0,1,0
KQZ,2020,7,0,1,0
FYD,2020,11,0,0,1
ILQ,2020,2,0,2,4
KMF,2020,8,1,0,1
NOC,2020,1,0,0,0
LWK,2020,9,0,0,0
OAF,2020,9,0,0,0
JEB,2020,1,0,0,0
LZK,2020,1,0,0,0
JTO,2020,7,0,2,12
FIA,2020,2,0,,
FHM,2020,5,0,0,
MKZ,2020,6,0,0,0
CFR,2020,4,0,0,0
HBW,2020,1,0,0,0
GAI,2020,9,0,0,0
PMT,2020,1,0,0,0
MQM,2020,1,0,0,0
NFB,2020,3,0,0,0
EML,2020,2,0,0,0
IQA,2020,1,0,0,4
ITY,2020,1,0,,
KIL,2020,1,0,0,
JYR,2020,2,0,0,0
QMN,2020,1,3,1,0
KNT,2021,1603,3,1,2
NVZ,2021,8421,3,0,0
MSX,2021,17,2,1,0
MAH,2021,690,0,0,0
LJT,2021,1276,5,1,0
BSZ,2021,3067,5,10,6
JDH,2021,158,0,0,0
DZI,2021,84,0,0,0
HRS,2021,2430,12,4,8
OTP,2021,642,0,0,0
NEP,2021,130,2,1,1
OFP,2021,6,4,0,0
MSS,2021,284,0,0,0
GXN,2021,61,0,0,0
QII,2021,89,0,0,0
IYE,2021,67,10,5,50
CAW,2021,193,0,4,1
EZN,2021,40,0,0,0
LSZ,2021,218,0,1,2
MNI,2021,261,0,0,1
HCF,2021,45,0,0,2
JSG,2021,177,1,0,0
CBL,2021,22,1,0,0
HCH,2021,13,0,0,2
HQW,2021,2,0,,
DTL,2021,55,2,2,2
NOX,2021,7,1,1,0
FED,2021,55,1,0,0
GXY,2021,21,0,2,2
FEN,2021,1,0,0,0
JSI,2021,83,0,2,0
KYX,2021,7,0,8,1
IOR,2021,58,1,0,0
HBI,2021,4,0,0,0
FFK,2021,22,1,1,0
KQT,2021,11,0,0,0
JIL,2021,12,0,0,0
OIP,2021,2,2,1,
QHJ,2021,9,0,0,0
JSD,2021,1,0,0,1
PNG,2021,15,0,0,13
PZS,2021,12,0,0,0
JGY,2021,1,0,,
JTC,2021,8,0,0,1
FDC,2021,5,0,0,0
NZA,2021,4,0,0,
JDJ,2021,14,0,0,0
NFO,2021,6,0,0,0
KHH,2021,1,0,,
FNJ,2021,8,0,1,0
PCL,2021,1,1,,
JQX,2021,12,0,0,0
NHJ,2021,5,0,2,0
FRZ,2021,3,0,1,0
MQH,2021,10,0,,
DML,2021,1,0,0,0
DPW,2021,6,0,0,1
HRR,2021,1,0,0,1
HKI,2021,3,0,0,0
LMB,2021,10,0,0,0
FPL,2021,2,0,1,0
BST,2021,1,0,,
PEC,2021,1,0,,
HCA,2021,1,1,,
LEG,2021,12,0,0,0
DZK,2021,2,0,,
JZF,2021,2,0,0,0
DKZ,2021,3,0,1,0
POS,2021,1,0,0,0
ONB,2021,543,11,4,1
EZY,2021,1657,1,0,0
GEI,2021,6293,14,56,42
GAT,2021,1632,0,4,0
PFV,2021,281,0,1,0
LKK,2021,4651,1,1,2
JJE,2021,3871,9,4,20
PZE,2021,66392,1,0,2
MCH,2021,27,0,0,0
FTY,2021,160,0,0,0
ETN,2021,192,4,3,1
GAE,2021,1,0,0,0
GKP,2021,16,0,1,1
GFD,2021,606,0,0,1
PUI,2021,43,11,19,1
FFS,2021,57,0,0,0
LPM,2021,99,0,0,2
IYO,2021,607,13,1,0
NPH,2021,1,0,,
MRD,2021,20,0,0,0
DWA,2021,153,2,2,0
OBP,2021,15,0,0,0
INI,2021,40,1,0,0
EWD,2021,2,0,0,0
EFT,2021,70,0,2,1
INK,2021,109,0,0,0
PWH,2021,5,0,0,0
KCT,2021,26,1,18,3
QDA,2021,4,0,0,0
BTA,2021,8,1,0,1
JSK,2021,6,0,0,0
CBP,2021,1,0,,
MDI,2021,93,0,0,0
KQO,2021,13,1,0,4
KGE,2021,24,0,0,0
NYU,2021,1,0,0,0
PTM,2021,1,1,0,2
OVG,2021,3,0,,
PBF,2021,12,0,0,0
LFB,2021,1,0,,
JIY,2021,2,0,1,2
DZC,2021,3,0,0,0
JET,2021,2,0,1,0
DWZ,2021,5,0,0,0
HOG,2021,1,0,,
KDL,2021,2,0,0,
NZF,2021,1,0,0,0
HFM,2021,2,0,0,0
HFG,2021,20,0,0,0
JIH,2021,1,0,0,0
PJF,2021,5,0,0,0
OKV,2021,1,0,2,3
PAV,2021,1,0,,
DTG,2021,1,0,0,0
QIJ,2021,1,0,0,0
HGE,2021,1,0,0,0
KXE,2021,1,0,0,
QGP,2021,45,0,0,0
HSX,2021,240,0,0,39
MOZ,2021,371,0,0,0
NRY,2021,687,1,0,0
NIU,2021,220,1,0,0
MBX,2021,35,0,0,0
QFG,2021,72575,0,1,2
LQY,2021,105,0,0,0
MAF,2021,321,0,0,0
KGC,2021,73,0,0,0
FDF,2021,2418,2,1,8
PNB,2021,28,0,0,0
HET,2021,132,0,1,4
MVN,2021,24,0,0,0
FEM,2021,47,0,0,1
NIG,2021,69,0,0,0
GDY,2021,131,1,1,0
HHE,2021,38,0,0,0
GXI,2021,30,0,0,0
GXD,2021,154,1,0,2
MMX,2021,22,0,0,0
FRG,2021,7,0,4,0
BZA,2021,14,0,0,3
CAL,2021,60,1,0,0
GGK,2021,2,0,1,
PND,2021,83,0,1,0
IQK,2021,3,2,0,0
EBI,2021,25,0,2,2
OHA,2021,9,0,0,0
FOD,2021,2,0,0,0
MUD,2021,27,0,2,1
MNW,2021,10,0,0,0
PHU,2021,21,0,0,
KNF,2021,9,0,0,0
JSJ,2021,46,0,0,0
MRZ,2021,61,0,0,1
HBM,2021,10,0,0,2
JSO,2021,27,3,15,1
FRI,2021,5,0,0,0
PTI,2021,17,0,0,0
GXH,2021,6,0,0,0
HIL,2021,7,0,0,0
JWY,2021,41,1,31,0
EXH,2021,2,0,0,0
LWF,2021,4,0,0,0
MGP,2021,52,0,0,0
LFK,2021,2,0,0,
PAO,2021,7,0,0,0
FKC,2021,1,0,,
ECX,2021,4,1,0,0
KGS,2021,1,0,0,0
BSS,2021,8,0,0,5
DOF,2021,95,3,1,0
OUP,2021,9,0,0,0
GAH,2021,2,1,0,0
EAZ,2021,7,0,0,0
MHW,2021,1,0,0,0
OKO,2021,1,0,0,
QNR,2021,1,0,0,0
EAT,2021,1,0,0,
CIX,2021,3,0,0,0
LZW,2021,1,0,0,
QJY,2021,4,0,0,0
FAF,2021,1,0,0,0
LPG,2021,1,0,0,0
PGI,2021,1,0,0,
MDS,2021,520,20,1,0
NWB,2021,1448,0,2,5
GEX,2021,3332,6,3,13
DXC,2021,370,0,1,2
LOX,2021,1715,0,1,0
CAC,2021,72,0,0,7
HXD,2021,75,0,0,0
FNL,2021,1332,6,5,17
FAE,2021,167,0,0,0
DXO,2021,115,8,0,0
KYF,2021,386,0,0,0
OLW,2021,15,0,0,0
MQV,2021,95,1,0,4
ONU,2021,304,0,1,0
BTI,2021,277,0,0,3
CBI,2021,159,0,1,0
KHO,2021,208,0,0,0
MJO,2021,305,1,1,1
NJW,2021,1,0,,
DWC,2021,618,10,0,5
KPO,2021,62,4,6,0
GAB,2021,16,0,0,0
NEC,2021,7,0,0,0
EMF,2021,4,0,0,0
QJP,2021,29,0,0,1
MPV,2021,68,0,0,0
NQQ,2021,3,0,0,0
KMW,2021,32,1,0,0
PZK,2021,85,0,0,0
GCC,2021,2,0,0,0
OCJ,2021,1,0,0,0
FWF,2021,28,0,0,0
HQB,2021,1,0,0,0
IMI,2021,3,0,0,0
FKO,2021,6,0,0,0
LTK,2021,2,0,0,0
JTZ,2021,19,0,0,0
BTM,2021,41,0,0,9
LXG,2021,11,0,0,1
ODU,2021,2,0,0,0
NOA,2021,4,0,0,0
IMK,2021,4,0,0,0
EAP,2021,1,0,0,0
HLG,2021,3,0,0,0
OXQ,2021,55,3,8,6
ISW,2021,2,0,1,1
NGZ,2021,8,0,2,0
EJB,2021,1,0,,
FPX,2021,10,0,,
EXD,2021,1,0,,
MBU,2021,1,0,,
MYA,2021,2,0,0,0
OYI,2021,2,0,,
CGJ,2021,2,1,1,1
JOZ,2021,2,0,1,1
EKD,2021,1,0,,
PKN,2021,2,0,0,0
QLJ,2021,2,0,0,0
MWJ,2021,3,0,0,0
JTX,2021,1,0,,
MIA,2021,4,0,0,0
LEL,2021,1,0,,
MDC,2021,1,0,,
FKX,2021,5016,3,1,3
GCJ,2021,3391,3,7,22
LPB,2021,1223,0,0,0
LZG,2021,30738,2,1,0
MBH,2021,1521,1,0,5
LFR,2021,161,2,0,0
FFT,2021,514,2,0,0
KXA,2021,16,0,0,0
MUM,2021,70,0,0,0
LOF,2021,246,0,0,0
GZF,2021,216,0,0,0
